document_id,citation_de,citations_list
2186585,1275354; 1869846,"['1275354', '1869846']"
149053,119830,['119830']
6255047,1348065; 2101142,"['1348065', '2101142']"
7290978,6794144; 3846362; 3859136,"['6794144', '3846362', '3859136']"
1099057,19935; 464649,"['19935', '464649']"
7525917,6637750; 5826040,"['6637750', '5826040']"
278985,4067947,['4067947']
1437000,3951670,['3951670']
2124414,2109278,['2109278']
1963605,3925074; 1901957,"['3925074', '1901957']"
1587272,1452458; 1462560,"['1452458', '1462560']"
1000105,3797111; 3932354,['3932354']
6527821,5353705; 3971810,"['5353705', '3971810']"
6967437,6583248,['6583248']
5716405,3887130,['3887130']
4158913,3551555; 4065240; 4107682; 4028377; 4100138,"['4065240', '4107682', '4028377', '4100138']"
749727,3522073; 3989479; 4152502,"['3989479', '4152502']"
1100612,4016116; 3564235; 3967847,"['4016116', '3967847']"
65732,52372,['52372']
2186878,417226,['417226']
2104139,3251795; 1880674; 2064862,"['1880674', '2064862']"
5565876,1993435; 2085866,"['1993435', '2085866']"
6249577,5875422; 6010508,"['5875422', '6010508']"
2099212,177476; 1537845,"['177476', '1537845']"
5287037,3176522; 3496398; 4191983; 1751236; 1894747; 2024601; 2149856; 2127561,"['4191983', '1751236', '1894747', '2024601', '2149856', '2127561']"
1836678,3996013,['3996013']
1590539,3383452; 3889275,['3889275']
1337333,150742; 53766,"['150742', '53766']"
7181477,6440167,['6440167']
699497,3796869; 4080992; 3476680,['4080992']
5510945,936999,['936999']
5601965,5307120,['5307120']
5125587,5189832,['5189832']
743554,3939430,['3939430']
6345058,749580; 3055519,['749580']
1741696,1524989,['1524989']
6017842,5044094; 5516676,"['5044094', '5516676']"
5169113,3853245,['3853245']
5572768,1857851; 3407991; 3416124,['1857851']
934518,29328,['29328']
5135182,1542270,['1542270']
5887822,4199086,['4199086']
753671,650850,['650850']
7451735,6590310; 6917613; 6773284,"['6590310', '6917613', '6773284']"
1777768,1777767; 3271279,['1777767']
6699129,2120163,['2120163']
1129440,858087; 885463,"['858087', '885463']"
5028622,2172187,['2172187']
7674533,3473793; 7483050,"['3473793', '7483050']"
729183,3906585,['3906585']
5869669,5264014,['5264014']
2166324,44928; 53299; 1353607,"['44928', '53299', '1353607']"
1542940,1076193,['1076193']
5499314,5064849; 3269185,['5064849']
1781939,870559; 3948411; 4014842; 894609,"['870559', '3948411', '4014842', '894609']"
1040626,3944318,['3944318']
1680713,1275783,['1275783']
5563173,1872939,['1872939']
6712580,1792607,['1792607']
3893330,0198.258; 3955091,['3955091']
1722386,1057015; 788648; 3631227,"['1057015', '788648']"
1080235,4026489; 4062304,['4026489']
5551342,5186223,['5186223']
2133416,2126467,['2126467']
5863868,2144170; 3311949,"['2144170', '3311949']"
5925868,5549454; 5530626,"['5549454', '5530626']"
7194235,5500615; 4212923,"['5500615', '4212923']"
7093464,5964367,['5964367']
1657260,1247983; 1590121,"['1247983', '1590121']"
5566975,1211626; 1974806; 5151625; 5197739,"['1211626', '1974806', '5151625', '5197739']"
1802896,1274861,['1274861']
6665310,5545358; 1496209; 1955981,"['5545358', '1496209', '1955981']"
4125476,3790517; 3792269; 3849329; 3577379; 3983275,"['3849329', '3983275']"
5081772,4150532; 2060306,"['4150532', '2060306']"
5887646,5493226,['5493226']
6339936,3929184,['3929184']
6394365,1915745; 5349272; 2064869; 1721091; 1652411; 2141617; 2051569,"['1915745', '5349272', '2064869', '1721091', '1652411', '2141617', '2051569']"
2187670,108027; 3689733,['108027']
4213350,4213349,['4213349']
1441722,224043,['224043']
896575,481924; 3927158,"['481924', '3927158']"
6708451,3927642; 1850603; 6094614; 6147125; 6830080; 4078004,"['3927642', '1850603', '6094614', '6147125', '6830080', '4078004']"
5129707,3819909; 2242264,['2242264']
6463468,5120496,['5120496']
31082,3880964,['3880964']
5316791,444997; 997876,"['444997', '997876']"
7540705,1422832; 6750783,"['1422832', '6750783']"
4086997,3864476,['3864476']
5165441,3099755,['3099755']
990990,579750; 733332,"['579750', '733332']"
7210384,2146813; 7155161,"['2146813', '7155161']"
844626,3925938,['3925938']
3884215,3492718,['3492718']
5262067,4084011; 1619257,"['4084011', '1619257']"
6074742,1588127; 3329021,['1588127']
2195728,3970676; 3797671,"['3970676', '3797671']"
169723,169724; 193080,"['169724', '193080']"
1748538,1747962,['1747962']
219565,370673,['370673']
1548916,1428246; 1449197; 1406487; 1675705; 1584944,"['1428246', '1449197', '1406487', '1675705', '1584944']"
179118,4059538; 0483.14014,['4059538']
6784952,6627564,['6627564']
7765426,1173178; 1612833,"['1173178', '1612833']"
923442,4063295,['4063295']
5190397,957022; 1423130; 1444133,"['957022', '1423130', '1444133']"
1708279,8828; 1761110,"['8828', '1761110']"
4144931,3744128; 4026318; 4094348; 4094347; 4054600,"['4026318', '4094348', '4094347', '4054600']"
5828915,4191851; 4017060; 1961665,"['4191851', '4017060', '1961665']"
7595057,1577962; 7355825,"['1577962', '7355825']"
6655759,5355339,['5355339']
955859,6217,['6217']
5274445,1676810,['1676810']
7217131,6228477; 6547335; 6418843,"['6228477', '6547335', '6418843']"
794347,705007,['705007']
1302419,3116872,['3116872']
5956936,5047155; 2237892; 5544395; 5218258,"['5047155', '2237892', '5544395', '5218258']"
5118884,510514,['510514']
6871317,5960697; 6618880,"['5960697', '6618880']"
1809921,3848350,['3848350']
3846362,3474496; 3763931,"['3474496', '3763931']"
6257435,1833867; 2200050,"['1833867', '2200050']"
2203011,3384808,['3384808']
7293358,6131098,['6131098']
2101020,1057384; 1422888,"['1057384', '1422888']"
1578829,1060795; 1594854,"['1060795', '1594854']"
6726648,2194158; 5317026; 6816980,"['2194158', '5317026', '6816980']"
5794294,3073278; 3187050; 895926,['895926']
1415813,3924983; 1443394,"['3924983', '1443394']"
5869466,5144533; 1959539; 701392,"['5144533', '1959539', '701392']"
5189986,4190320; 2136528; 1614153,"['4190320', '2136528', '1614153']"
4026231,3245956; 4024147,"['3245956', '4024147']"
2071003,220691; 468521,"['220691', '468521']"
4037763,3918262; 4025328,"['3918262', '4025328']"
2055654,279809,['279809']
3937546,3565157; 3673147; 3855494; 0138.186; 3537827,['3855494']
6506017,1955452; 854351; 1716035; 2230787; 6559116; 6010898,"['1955452', '854351', '1716035', '2230787', '6559116', '6010898']"
6472657,6498676,['6498676']
7245831,3477137; 1784290,['1784290']
7083129,846559; 5885241; 3951325,"['846559', '5885241', '3951325']"
6414710,1445773; 6295954,"['1445773', '6295954']"
1738883,27655; 93289; 1026394,"['27655', '93289', '1026394']"
6304183,2215969,['2215969']
7453871,5948849,['5948849']
95400,3989966; 4030088,"['3989966', '4030088']"
409489,4073108; 3356857; 4004294,['4004294']
5145498,2212836,['2212836']
5621458,32363,['32363']
6554406,1670211; 2092449,"['1670211', '2092449']"
7162897,6495637,['6495637']
975473,4034669; 799551,"['4034669', '799551']"
1463318,4065749,['4065749']
989758,247023,['247023']
7152842,5781197; 6717731,"['5781197', '6717731']"
7075048,683109,['683109']
7212749,6465637; 6320781,"['6465637', '6320781']"
1513302,149981,['149981']
2140858,703865,['703865']
6197062,5288435,['5288435']
6509588,6420784; 70049,"['6420784', '70049']"
1868560,166290; 554279,"['166290', '554279']"
5528975,5354091,['5354091']
1121659,1121650,['1121650']
5177135,1872746,['1872746']
2069776,513386,['513386']
7620541,7124935; 7130231; 7548678,"['7124935', '7130231', '7548678']"
5290306,5079129,['5079129']
1744027,1180198; 1288960,"['1180198', '1288960']"
713929,4117663; 4058540; 3998977,"['4117663', '4058540', '3998977']"
4097538,3891507,['3891507']
849975,903721,['903721']
1663722,3749191; 1819265,"['3749191', '1819265']"
5881176,3846178; 4040519,"['3846178', '4040519']"
6651190,6384024,['6384024']
5002611,4126318; 2139856; 1441958; 2159614,"['4126318', '2139856', '1441958', '2159614']"
1538184,4101301; 3670522; 3670523,['4101301']
1696332,3962133; 1140134,"['3962133', '1140134']"
1437224,1670407,['1670407']
5566514,3068302; 5358254,['5358254']
146458,4146950,['4146950']
5201916,691112,['691112']
7725241,6981168; 6721976,"['6981168', '6721976']"
2226758,1799963,['1799963']
510018,515307,['515307']
4111156,3979604; 3433063,['3979604']
6210535,753737,['753737']
5578243,3421311; 5244096,['5244096']
636108,3625598; 3849449,['3849449']
6740484,1941343; 6627898,"['1941343', '6627898']"
5899715,5010027,['5010027']
6489836,6340941,['6340941']
1970684,1612914; 1127608,"['1612914', '1127608']"
3852558,3831429,['3831429']
2205930,269957,['269957']
1762658,1334203; 3308242,['1334203']
5503060,1448982,['1448982']
5021051,1739904; 4191672,"['1739904', '4191672']"
947526,3923125; 3923126; 3901682; 65523,"['3923125', '3923126', '3901682', '65523']"
4179444,3526745; 3561452,"['3526745', '3561452']"
1419296,778464,['778464']
1325806,626361; 720600,['720600']
3878586,3878585,['3878585']
1396093,3949321; 3581289,['3949321']
1744025,4040850,['4040850']
6625446,6166776; 3554509; 3545897; 6043584,"['6166776', '6043584']"
5759141,828768,['828768']
3969490,3931853,['3931853']
1990027,1330977; 1449218,"['1330977', '1449218']"
541509,11605,['11605']
4011058,3989964,['3989964']
5165748,2078593,['2078593']
5590246,3265757; 1202427,['1202427']
4189754,3924801,['3924801']
1591005,1513367; 1587337,"['1513367', '1587337']"
6561299,3859597; 5200299,"['3859597', '5200299']"
6933876,3545909; 3102822,['3102822']
571348,40621; 4063294; 4150450,"['40621', '4063294', '4150450']"
5579278,597648,['597648']
7780903,1789982,['1789982']
2012029,1336818,['1336818']
90006,4034749,['4034749']
5599091,1026147,['1026147']
2081690,3595596; 1981452,['1981452']
31021,4208391,['4208391']
902621,4077431,['4077431']
6705813,4109547; 1431841; 5865471,"['4109547', '1431841', '5865471']"
7209577,2140865; 3534632,['2140865']
4082598,3565828; 4044820,['4044820']
1522772,3242747; 3318101; 3320737; 3273416; 1357283,['1357283']
1708542,3846486; 1353602; 4122848; 3938048; 1375328,"['3846486', '1353602', '4122848', '3938048', '1375328']"
5040272,53030,['53030']
5033003,1021242; 1961607,"['1021242', '1961607']"
883775,703242; 922383; 932106,"['703242', '922383', '932106']"
5678650,5635379; 5454293,"['5635379', '5454293']"
4154608,4154607,['4154607']
1130589,4067050; 571360,"['4067050', '571360']"
2222880,733520; 46720; 3705768; 1093808; 954255,"['733520', '46720', '1093808', '954255']"
5023704,3118959; 3769646; 1383700; 2689944,"['1383700', '2689944']"
2136353,3710316; 935291,"['3710316', '935291']"
6102834,2012586; 5968230,"['2012586', '5968230']"
1341665,41606,['41606']
2247372,1982953; 3481257,['1982953']
5546299,3206536; 5052542; 878292,"['5052542', '878292']"
6055104,4120236; 5759347,"['4120236', '5759347']"
5835310,1425263; 3394446,"['1425263', '3394446']"
5734708,4079930; 150688; 1539400,"['4079930', '150688', '1539400']"
1101830,3296977; 48446,"['3296977', '48446']"
6903322,6592088,['6592088']
1668759,1668834,['1668834']
7768169,7307512; 3273658; 3040069,['7307512']
7770418,7466649,['7466649']
5009580,1930782; 2211624,"['1930782', '2211624']"
6212206,2167048,['2167048']
7526029,4124342; 750000,"['4124342', '750000']"
417143,3637281; 95806,['95806']
2106429,2106435,['2106435']
7357629,7412126; 6042652,"['7412126', '6042652']"
1656003,4071836; 4036774,"['4071836', '4036774']"
3996649,3814563; 3844627,['3844627']
1498386,4199575; 1285595,"['4199575', '1285595']"
6766358,1595280; 5777329,"['1595280', '5777329']"
1412978,3951234,['3951234']
1452720,3764122; 1330655,['1330655']
5180791,2081960; 3987929,"['2081960', '3987929']"
59925,3846489,['3846489']
1713344,641525; 966510; 3859558,['3859558']
5813088,2194091; 4093625,"['2194091', '4093625']"
6124221,5564217; 6017075,"['5564217', '6017075']"
6482247,5222253,['5222253']
7044307,6382027; 6503843,"['6382027', '6503843']"
1083708,4006956; 3812258,['4006956']
3920573,3557965; 3557966; 3557967,"['3557965', '3557966', '3557967']"
5548635,486613,['486613']
7082969,1383793; 6855022,"['1383793', '6855022']"
7432878,7271427,['7271427']
5277982,750738; 1180364; 5029689,"['750738', '1180364', '5029689']"
1462932,969123,['969123']
425974,3687546; 4132381; 3771816; 4132371,"['4132381', '4132371']"
1286074,903685,['903685']
3937081,3873216,['3873216']
1347194,1138427,['1138427']
6192513,5362081,['5362081']
5201529,4088664,['4088664']
7173,3522631; 3502205; 3653025; 4105678,['4105678']
5202297,1749889,['1749889']
7510571,6405783; 7327159,"['6405783', '7327159']"
5510006,1668864,['1668864']
980882,4208253,['4208253']
5608654,1353475; 4194135; 1883363,"['1353475', '4194135', '1883363']"
1858023,1436118,['1436118']
6153438,3169470; 2059815; 5817923,"['2059815', '5817923']"
1623430,48990; 1066038,"['48990', '1066038']"
1907721,556318; 1604173,"['556318', '1604173']"
7555179,7179619,['7179619']
7332666,5652500,['5652500']
5252643,5211791,['5211791']
1505977,118437; 39184; 32679,"['118437', '39184', '32679']"
4198081,4198082,['4198082']
3961956,3847664,['3847664']
7278308,6381921; 6677449; 4066064; 599602; 4007351,"['6381921', '6677449', '4066064', '599602', '4007351']"
5551170,5082316,['5082316']
23625,4039026; 3617351,['4039026']
1588174,786500,['786500']
7150178,6756122; 3925262,"['6756122', '3925262']"
5956825,5526363; 5851208,"['5526363', '5851208']"
1271715,4182148; 3962520,"['4182148', '3962520']"
7227748,5082631,['5082631']
5546608,5503808,['5503808']
7664960,6603038,['6603038']
5693437,1305177; 5020559; 5074790; 5078416; 4139934; 27441,"['1305177', '5020559', '5074790', '5078416', '4139934', '27441']"
7479733,41767,['41767']
6573163,5382115; 6438760,"['5382115', '6438760']"
5129945,2026931; 713821,"['2026931', '713821']"
2209582,4089646,['4089646']
1792475,679612; 3550728,['679612']
5999825,5292232; 5682402,"['5292232', '5682402']"
1774200,1138787; 1236749,"['1138787', '1236749']"
1689553,1123609,['1123609']
6829653,2158450,['2158450']
1912573,3494505; 3422457,['3422457']
4054308,3776290; 3979798; 3975681,"['3979798', '3975681']"
7391636,3245571,['3245571']
7216092,6309422,['6309422']
1167866,741565,['741565']
913100,219051; 566463,"['219051', '566463']"
3929219,3929197,['3929197']
7442154,6668910,['6668910']
1809246,1334442,['1334442']
7250707,5231334; 6291321; 6688592,"['5231334', '6291321', '6688592']"
1187230,23267; 126078,"['23267', '126078']"
6152769,815698; 5229624; 5911861; 6032558; 2617154,"['815698', '5229624', '5911861', '6032558']"
7337059,5996263; 5996269,"['5996263', '5996269']"
2139325,1456972; 1637583,"['1456972', '1637583']"
1425189,3863366,['3863366']
7052017,6836105,['6836105']
7590370,7374934,['7374934']
4045930,4025627; 3964076,['3964076']
7183732,3922772; 6994047,"['3922772', '6994047']"
4136223,4029751; 4127408,"['4029751', '4127408']"
6062123,1354815,['1354815']
5305534,20033,['20033']
56689,3421173; 41622; 3414675; 3455662; 3297347; 4077713,"['41622', '4077713']"
6829743,5124402,['5124402']
6526252,6335230; 2515706,"['6335230', '2515706']"
1643920,1559544; 1088230; 1186948,"['1559544', '1088230', '1186948']"
7692210,3394339; 999631,['999631']
1076915,4086820; 3976156,"['4086820', '3976156']"
89700,0096.288; 4093951,['4093951']
4051112,3995196,['3995196']
6016662,1700865; 5051055,"['1700865', '5051055']"
5663581,5064859,['5064859']
1004380,458897; 4041188,"['458897', '4041188']"
1697495,1271838,['1271838']
1443328,4033825,['4033825']
2189618,1389683; 2102665,"['1389683', '2102665']"
4051953,3851445,['3851445']
5214156,1000074,['1000074']
5814285,3883131,['3883131']
5215286,5178127,['5178127']
5768508,2037101; 3411305,['2037101']
7277626,1460705; 1354952,"['1460705', '1354952']"
3897041,3897040; 3790532; 0165.362,['3897040']
5035717,3005524; 42454; 3507723,['42454']
3861277,3788760,['3788760']
763918,713852; 222749,"['713852', '222749']"
4169548,4169549,['4169549']
6370463,1415047,['1415047']
1002955,4196801; 3971614; 3981921,"['4196801', '3971614', '3981921']"
3960892,3852317; 3768873; 3833209; 3833210; 3885222,"['3852317', '3885222']"
524202,524207,['524207']
4041747,3916110,['3916110']
1270109,1050666; 929670; 1117958; 1191131,"['1050666', '929670', '1117958', '1191131']"
7343948,6433930; 3543418,['6433930']
5778293,5159770; 5658476; 5615153,"['5159770', '5658476', '5615153']"
803944,497539; 525499,"['497539', '525499']"
5382573,2244531,['2244531']
2104984,4185735; 4146030; 279589; 4202386; 639551,"['4185735', '4146030', '279589', '4202386', '639551']"
1777276,1369961; 1615009,"['1369961', '1615009']"
7523205,7322810,['7322810']
5543834,5567930,['5567930']
1656016,3889625,['3889625']
3938130,3530716; 3853813; 3428053; 0084.104,['3853813']
7515315,1365111,['1365111']
640276,3859323,['3859323']
1121909,3685573; 3797839,['3797839']
17920,50638,['50638']
5005957,222048,['222048']
746944,30977,['30977']
6706029,3868022,['3868022']
6573313,1441820; 2232607,"['1441820', '2232607']"
1314960,1076879,['1076879']
7689533,3055736; 3091399,['3055736']
3863938,3701612; 3853749,['3853749']
5001984,165187; 1267429; 2115650,"['165187', '1267429', '2115650']"
2092427,1470839; 1709912; 1927504,"['1470839', '1709912', '1927504']"
7031552,19936; 5023985; 6100603; 5918090; 6700139; 6004405,"['19936', '5023985', '6100603', '5918090', '6700139', '6004405']"
95497,3751167; 4077445,['4077445']
5229476,1501664,['1501664']
1011115,3234448; 3284375; 3437327; 3706625; 3027808; 3437325,['3284375']
5288840,5293032,['5293032']
1590604,3389006; 3176039,['3176039']
3951593,3892217; 3923686,"['3892217', '3923686']"
4196082,4021256; 3910999,"['4021256', '3910999']"
837071,703029,['703029']
2216059,13051,['13051']
1821212,1132196; 2041108,"['1132196', '2041108']"
1078599,540090; 3939839,"['540090', '3939839']"
